Direktori,label
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1726.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1727.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1728.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1729.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1730.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1731.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1732.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1733.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1734.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1735.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1736.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1737.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1738.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1739.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1740.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1741.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1742.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1743.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1744.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1745.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1746.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1747.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1748.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1749.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1750.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1751.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1752.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1753.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1754.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1755.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1756.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1757.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1758.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1759.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1760.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1761.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1762.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1763.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1764.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1765.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1766.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1767.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1768.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1769.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1770.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1771.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1772.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1773.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1774.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1775.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1776.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1777.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1778.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1779.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1780.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1781.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1782.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1783.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1784.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1785.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1786.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1787.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1788.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1789.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1790.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1791.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1792.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1793.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1794.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1795.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1796.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1797.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1798.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1799.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1800.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1801.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1802.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1803.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1804.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1805.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1806.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1807.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1808.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1809.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1810.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1811.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1812.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1813.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1814.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1815.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1816.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1817.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1818.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1819.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1820.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1821.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1822.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1823.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1824.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1825.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1826.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1827.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1828.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1829.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1830.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1831.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1832.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1833.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1834.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1835.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1836.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1837.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1838.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1839.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1840.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1841.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1842.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1843.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1844.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1845.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1846.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1847.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1848.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1849.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1850.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1851.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1852.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1853.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1854.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1855.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1856.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1857.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1858.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1859.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1860.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1861.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1862.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1863.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1864.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1865.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1866.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1867.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1868.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1869.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1870.jpg,Anthias anthias
/content/drive/MyDrive/Colab Notebooks/dataset/data_ikan/Species/Test_Set/Anthias anthias/anthias_anthias-1871.jpg,Anthias anthias
